Days,SC50,SC60,SC65
2678,792.5,319.7,0
2679,792.5,319.7,0
2680,792.5,319.7,0
2681,792.5,319.7,0
2682,792.5,319.7,0
2683,792.5,319.7,0
2684,792.5,319.7,0
2685,792.5,319.7,0
2686,792.5,319.7,0
2687,792.5,319.7,0
2688,792.5,319.7,0
2689,792.5,319.7,0
2690,792.5,319.7,0
2691,792.5,319.7,0
2692,792.5,319.7,0
2693,792.5,319.7,0
2694,792.5,319.7,0
2695,792.5,319.7,0
2696,792.5,319.7,0
2697,792.5,319.7,0
2698,792.5,319.7,0
2699,792.5,319.7,0
2700,792.5,319.7,0
2701,792.5,319.7,0
2702,792.5,319.7,0
2703,792.5,319.7,0
2704,792.5,319.7,0
2705,792.5,319.7,0
2706,792.5,319.7,0
2707,792.5,319.7,0
2708,792.5,319.7,0
2709,792.5,319.7,0
2710,792.5,319.7,0
2711,792.5,319.7,0
2712,792.5,319.7,0
2713,792.5,319.7,0
2714,792.5,319.7,0
2715,792.5,319.7,0
2716,792.5,319.7,0
2717,792.5,319.7,0
2718,792.5,319.7,0
2719,792.5,319.7,0
2720,792.5,319.7,0
2721,792.5,319.7,0
2722,792.5,319.7,0
2723,792.5,319.7,0
2724,792.5,319.7,0
2725,792.5,319.7,0
2726,792.5,319.7,0
2727,792.5,319.7,0
2728,792.5,319.7,0
2729,792.5,319.7,0
2730,792.5,319.7,0
2731,792.5,319.7,0
2732,792.5,319.7,0
2733,792.5,319.7,0
2734,792.5,319.7,0
2735,792.5,319.7,0
2736,792.5,319.7,0
2737,792.5,319.7,0
2738,792.5,319.7,0
2739,792.5,319.7,0
2740,792.5,319.7,0
2741,792.5,319.7,0
2742,792.5,319.7,0
2743,792.5,319.7,0
2744,792.5,319.7,0
2745,792.5,319.7,0
2746,792.5,319.7,0
2747,792.5,319.7,0
2748,792.5,319.7,0
2749,792.5,319.7,0
2750,792.5,319.7,0
2751,792.5,319.7,0
2752,792.5,319.7,0
2753,792.5,319.7,0
2754,792.5,319.7,0
2755,792.5,319.7,0
2756,792.5,319.7,0
2757,792.5,319.7,0
2758,792.5,319.7,0
2759,792.5,319.7,0
2760,792.5,319.7,0
2761,792.5,319.7,0
2762,792.5,319.7,0
2763,792.5,319.7,0
2764,792.5,319.7,0
2765,792.5,319.7,0
2766,792.5,319.7,0
2767,792.5,319.7,0
2768,792.5,319.7,0
2769,792.5,319.7,0
2770,792.5,319.7,0
2771,792.5,319.7,0
2772,792.5,319.7,0
2773,792.5,319.7,0
2774,792.5,319.7,0
2775,792.5,319.7,0
2776,792.5,319.7,0
2777,792.5,319.7,0
2778,792.5,319.7,0
2779,792.5,319.7,0
2780,792.5,319.7,0
2781,792.5,319.7,0
2782,792.5,319.7,0
2783,792.5,319.7,0
2784,792.5,319.7,0
2785,792.5,319.7,0
2786,792.5,319.7,0
2787,792.5,319.7,0
2788,792.5,319.7,0
2789,792.5,319.7,0
2790,792.5,319.7,0
2791,792.5,319.7,0
2792,792.5,319.7,0
2793,792.5,319.7,0
2794,792.5,319.7,0
2795,792.5,319.7,0
2796,792.5,319.7,0
2797,792.5,319.7,0
2798,792.5,319.7,0
2799,792.5,319.7,0
2800,792.5,319.7,0
2801,792.5,319.7,0
2802,792.5,319.7,0
2803,792.5,319.7,0
2804,792.5,319.7,0
2805,792.5,319.7,0
2806,792.5,319.7,0
2807,792.5,319.7,0
2808,792.5,319.7,0
2809,792.5,319.7,0
2810,792.5,319.7,0
2811,792.5,319.7,0
2812,792.5,319.7,0
2813,792.5,319.7,0
2814,792.5,319.7,0
2815,792.5,319.7,0
2816,792.5,319.7,0
2817,792.5,319.7,0
2818,792.5,319.7,0
2819,792.5,319.7,0
2820,792.5,319.7,0
2821,792.5,319.7,0
2822,792.5,319.7,0
2823,792.5,319.7,0
2824,792.5,319.7,0
2825,792.5,319.7,0
2826,792.5,319.7,0
2827,792.5,319.7,0
2828,792.5,319.7,0
2829,792.5,319.7,0
2830,792.5,319.7,0
2831,792.5,319.7,0
2832,792.5,319.7,0
2833,792.5,319.7,0
2834,792.5,319.7,0
2835,792.5,319.7,0
2836,792.5,319.7,0
2837,792.5,319.7,0
2838,792.5,319.7,0
2839,792.5,319.7,0
2840,792.5,319.7,0
2841,792.5,319.7,0
2842,792.5,319.7,0
2843,792.5,319.7,0
2844,792.5,319.7,0
2845,792.5,319.7,0
2846,792.5,319.7,0
2847,792.5,319.7,0
2848,792.5,319.7,0
2849,792.5,319.7,0
2850,792.5,319.7,0
2851,792.5,319.7,0
2852,792.5,319.7,0
2853,792.5,319.7,0
2854,792.5,319.7,0
2855,792.5,319.7,0
2856,792.5,319.7,0
2857,792.5,319.7,0
2858,792.5,319.7,0
2859,792.5,319.7,0
2860,792.5,319.7,0
2861,792.5,319.7,0
2862,792.5,319.7,0
2863,792.5,319.7,0
2864,792.5,319.7,0
2865,792.5,319.7,0
2866,792.5,319.7,0
2867,792.5,319.7,0
2868,792.5,319.7,0
2869,792.5,319.7,0
2870,792.5,319.7,0
2871,792.5,319.7,0
2872,792.5,319.7,0
2873,792.5,319.7,0
2874,792.5,319.7,0
2875,792.5,319.7,0
2876,792.5,319.7,0
2877,792.5,319.7,0
2878,792.5,319.7,0
2879,792.5,319.7,0
2880,792.5,319.7,0
2881,792.5,319.7,0
2882,792.5,319.7,0
2883,792.5,319.7,0
2884,792.5,319.7,0
2885,792.5,319.7,0
2886,792.5,319.7,0
2887,792.5,319.7,0
2888,792.5,319.7,0
2889,792.5,319.7,0
2890,792.5,319.7,0
2891,792.5,319.7,0
2892,792.5,319.7,0
2893,792.5,319.7,0
2894,792.5,319.7,0
2895,792.5,319.7,0
2896,792.5,319.7,0
2897,792.5,319.7,0
2898,792.5,319.7,0
2899,792.5,319.7,0
2900,792.5,319.7,0
2901,792.5,319.7,0
2902,792.5,319.7,0
2903,792.5,319.7,0
2904,792.5,319.7,0
2905,792.5,319.7,0
2906,792.5,319.7,0
2907,792.5,319.7,0
2908,793,320.2,0
2909,794.8,322,0
2910,796.6,323.8,0
2911,798.4,325.6,0
2912,800.2,327.4,0
2913,802,329.2,0
2914,803.8,330.9,0
2915,805.6,332.7,0
2916,807.3,334.5,0
2917,809.1,336.3,0
2918,810.9,338.1,0
2919,812.7,339.9,0
2920,814.5,341.7,0
2921,816.3,343.5,0
2922,818.2,345.4,0
2923,820.2,347.4,0
2924,822.2,349.4,0
2925,824.2,351.4,0
2926,826.2,353.4,0
2927,828.2,355.4,0
2928,830.2,357.4,0
2929,832.2,359.4,0
2930,834.2,361.4,0
2931,836.2,363.4,0
2932,838.2,365.4,0
2933,840.2,367.4,0
2934,842.2,369.4,0
2935,844.2,371.4,0
2936,846.2,373.3,0
2937,848.2,375.3,0
2938,850.2,377.3,0
2939,852.2,379.3,0
2940,854.2,381.3,0
2941,856.1,383.3,0
2942,858.1,385.3,0
2943,860.1,387.3,0
2944,862.1,389.3,0
2945,864.1,391.3,0
2946,866.1,393.3,0
2947,868.1,395.3,0
2948,870.1,397.3,0
2949,872.1,399.3,0
2950,874.1,401.3,0
2951,876.1,403.3,0
2952,878.1,405.3,0
2953,880,407.2,0
2954,881.7,408.9,0
2955,883.5,410.7,0
2956,885.3,412.4,0
2957,887,414.2,0
2958,888.8,416,0
2959,890.5,417.7,0
2960,892.3,419.5,0
2961,894.1,421.2,0
2962,895.8,423,0
2963,897.6,424.8,0
2964,899.3,426.5,0
2965,901.1,428.3,0
2966,902.9,430,0
2967,904.6,431.8,0
2968,906.4,433.6,0
2969,908.1,435.3,0
2970,909.9,437.1,0
2971,911.6,438.8,0
2972,913.4,440.6,0
2973,915.2,442.3,0
2974,916.9,444.1,0
2975,918.7,445.9,0
2976,920.4,447.6,0
2977,922.2,449.4,0
2978,924,451.1,0
2979,925.7,452.9,0
2980,927.5,454.7,0
2981,929,456.2,0
2982,930.3,457.5,0
2983,931.6,458.8,0
2984,932.9,460,0
2985,934.1,461.3,0
2986,935.4,462.6,0
2987,936.7,463.9,0
2988,938,465.2,0
2989,939.3,466.5,0
2990,940.6,467.7,0
2991,941.8,469,0
2992,943.1,470.3,0
2993,944.4,471.6,0
2994,945.7,472.9,0
2995,947,474.2,0
2996,948.3,475.5,0
2997,949.6,476.7,0
2998,950.8,478,0
2999,952.1,479.3,0
3000,953.4,480.6,0
3001,954.7,481.9,0
3002,956,483.2,0
3003,957.3,484.4,0
3004,958.5,485.7,0
3005,959.8,487,0
3006,961.1,488.3,0
3007,962.4,489.6,0
3008,963.7,490.9,0
3009,965,492.2,0
3010,966.3,493.4,0
3011,967.5,494.7,0
3012,968.2,495.4,0
3013,968.2,495.4,0
3014,968.2,495.4,0
3015,968.2,495.4,0
3016,968.2,495.4,0
3017,968.2,495.4,0
3018,968.2,495.4,0
3019,968.2,495.4,0
3020,968.2,495.4,0
3021,968.2,495.4,0
3022,968.2,495.4,0
3023,968.2,495.4,0
3024,968.2,495.4,0
3025,968.2,495.4,0
3026,968.2,495.4,0
3027,968.2,495.4,0
3028,968.2,495.4,0
3029,968.2,495.4,0
3030,968.2,495.4,0
3031,968.2,495.4,0
3032,968.2,495.4,0
3033,968.2,495.4,0
3034,968.2,495.4,0
3035,968.2,495.4,0
3036,968.2,495.4,0
3037,968.2,495.4,0
3038,968.2,495.4,0
3039,968.2,495.4,0
3040,968.2,495.4,0
3041,968.2,495.4,0
3042,968.2,495.4,0
3043,968.2,495.4,0
3044,968.2,495.4,0
3045,968.2,495.4,0
3046,968.2,495.4,0
3047,968.2,495.4,0
3048,968.2,495.4,0
3049,968.2,495.4,0
3050,968.2,495.4,0
3051,968.2,495.4,0
3052,968.2,495.4,0
3053,968.2,495.4,0
3054,968.2,495.4,0
3055,968.2,495.4,0
3056,968.2,495.4,0
3057,968.2,495.4,0
3058,968.2,495.4,0
3059,968.2,495.4,0
3060,968.2,495.4,0
3061,968.2,495.4,0
3062,968.2,495.4,0
3063,968.2,495.4,0
3064,968.2,495.4,0
3065,968.2,495.4,0
3066,968.2,495.4,0
3067,968.2,495.4,0
3068,968.2,495.4,0
3069,968.2,495.4,0
3070,968.2,495.4,0
3071,968.2,495.4,0
3072,968.2,495.4,0
3073,968.2,495.4,0
3074,968.2,495.4,0
3075,968.2,495.4,0
3076,968.2,495.4,0
3077,968.2,495.4,0
3078,968.2,495.4,0
3079,968.2,495.4,0
3080,968.2,495.4,0
3081,968.2,495.4,0
3082,968.2,495.4,0
3083,968.2,495.4,0
3084,968.2,495.4,0
3085,968.2,495.4,0
3086,968.2,495.4,0
3087,968.2,495.4,0
3088,968.2,495.4,0
3089,968.2,495.4,0
3090,968.2,495.4,0
3091,968.2,495.4,0
3092,968.2,495.4,0
3093,968.2,495.4,0
3094,968.2,495.4,0
3095,968.2,495.4,0
3096,968.2,495.4,0
3097,968.2,495.4,0
3098,968.2,495.4,0
3099,968.2,495.4,0
3100,968.2,495.4,0
3101,968.2,495.4,0
3102,968.2,495.4,0
3103,968.2,495.4,0
3104,968.2,495.4,0
3105,968.2,495.4,0
3106,968.2,495.4,0
3107,968.2,495.4,0
3108,968.2,495.4,0
3109,968.2,495.4,0
3110,968.2,495.4,0
3111,968.2,495.4,0
3112,968.2,495.4,0
3113,968.2,495.4,0
3114,968.2,495.4,0
3115,968.2,495.4,0
3116,968.2,495.4,0
3117,968.2,495.4,0
3118,968.2,495.4,0
3119,968.2,495.4,0
3120,968.2,495.4,0
3121,968.2,495.4,0
3122,968.2,495.4,0
3123,968.2,495.4,0
3124,968.2,495.4,0
3125,968.2,495.4,0
3126,968.2,495.4,0
3127,968.2,495.4,0
3128,968.2,495.4,0
3129,968.2,495.4,0
3130,968.2,495.4,0
3131,968.2,495.4,0
3132,968.2,495.4,0
3133,968.2,495.4,0
3134,968.2,495.4,0
3135,968.2,495.4,0
3136,968.2,495.4,0
3137,968.2,495.4,0
3138,968.2,495.4,0
3139,968.2,495.4,0
3140,968.2,495.4,0
3141,968.2,495.4,0
3142,968.2,495.4,0
3143,968.2,495.4,0
3144,968.2,495.4,0
3145,968.2,495.4,0
3146,968.2,495.4,0
3147,968.2,495.4,0
3148,968.2,495.4,0
3149,968.2,495.4,0
3150,968.2,495.4,0
3151,968.2,495.4,0
3152,968.2,495.4,0
3153,968.2,495.4,0
3154,968.2,495.4,0
3155,968.2,495.4,0
3156,968.2,495.4,0
3157,968.2,495.4,0
3158,968.2,495.4,0
3159,968.2,495.4,0
3160,968.2,495.4,0
3161,968.2,495.4,0
3162,968.2,495.4,0
3163,968.2,495.4,0
3164,968.2,495.4,0
3165,968.2,495.4,0
3166,968.2,495.4,0
3167,968.2,495.4,0
3168,968.2,495.4,0
3169,968.2,495.4,0
3170,968.2,495.4,0
3171,968.2,495.4,0
3172,968.2,495.4,0
3173,968.2,495.4,0
3174,968.2,495.4,0
3175,968.2,495.4,0
3176,968.2,495.4,0
3177,968.2,495.4,0
3178,968.2,495.4,0
3179,968.2,495.4,0
3180,968.2,495.4,0
3181,968.2,495.4,0
3182,968.2,495.4,0
3183,968.2,495.4,0
3184,968.2,495.4,0
3185,968.2,495.4,0
3186,968.2,495.4,0
3187,968.2,495.4,0
3188,968.2,495.4,0
3189,968.2,495.4,0
3190,968.2,495.4,0
3191,968.2,495.4,0
3192,968.2,495.4,0
3193,968.2,495.4,0
3194,968.2,495.4,0
3195,968.2,495.4,0
3196,968.2,495.4,0
3197,968.2,495.4,0
3198,968.2,495.4,0
3199,968.2,495.4,0
3200,968.2,495.4,0
3201,968.2,495.4,0
3202,968.2,495.4,0
3203,968.2,495.4,0
3204,968.2,495.4,0
3205,968.2,495.4,0
3206,968.2,495.4,0
3207,968.2,495.4,0
3208,968.2,495.4,0
3209,968.2,495.4,0
3210,968.2,495.4,0
3211,968.2,495.4,0
3212,968.2,495.4,0
3213,968.2,495.4,0
3214,968.2,495.4,0
3215,968.2,495.4,0
3216,968.2,495.4,0
3217,968.2,495.4,0
3218,968.2,495.4,0
3219,968.2,495.4,0
3220,968.2,495.4,0
3221,968.2,495.4,0
3222,968.2,495.4,0
3223,968.2,495.4,0
3224,968.2,495.4,0
3225,968.2,495.4,0
3226,968.2,495.4,0
3227,968.2,495.4,0
3228,968.2,495.4,0
3229,968.2,495.4,0
3230,968.2,495.4,0
3231,968.2,495.4,0
3232,968.2,495.4,0
3233,968.2,495.4,0
3234,968.2,495.4,0
3235,968.2,495.4,0
3236,968.2,495.4,0
3237,968.2,495.4,0
3238,968.2,495.4,0
3239,968.2,495.4,0
3240,968.2,495.4,0
3241,968.2,495.4,0
3242,968.2,495.4,0
3243,968.2,495.4,0
3244,968.2,495.4,0
3245,968.2,495.4,0
3246,968.2,495.4,0
3247,968.2,495.4,0
3248,968.2,495.4,0
3249,968.2,495.4,0
3250,968.2,495.4,0
3251,968.2,495.4,0
3252,968.2,495.4,0
3253,968.2,495.4,0
3254,968.2,495.4,0
3255,968.2,495.4,0
3256,968.2,495.4,0
3257,968.2,495.4,0
3258,968.2,495.4,0
3259,968.2,495.4,0
3260,968.2,495.4,0
3261,968.2,495.4,0
3262,968.2,495.4,0
3263,968.2,495.4,0
3264,968.2,495.4,0
3265,968.2,495.4,0
3266,968.2,495.4,0
3267,968.2,495.4,0
3268,968.2,495.4,0
3269,968.2,495.4,0
3270,968.2,495.4,0
3271,968.2,495.4,0
3272,968.2,495.4,0
3273,968.9,496.1,0
3274,970.7,497.9,0
3275,972.5,499.7,0
3276,974.3,501.5,0
3277,976.1,503.3,0
3278,977.9,505.1,0
3279,979.7,506.9,0
3280,981.5,508.7,0
3281,983.3,510.5,0
3282,985.1,512.3,0
3283,986.9,514.1,0
3284,988.7,515.9,0
3285,990.5,517.7,0
3286,992.3,519.5,0
3287,994.2,521.3,0
3288,996.2,523.3,0
3289,998.2,525.3,0
3290,1000,527.3,0
3291,1002,529.3,0
3292,1004,531.3,0
3293,1006,533.3,0
3294,1008,535.3,0
3295,1010,537.3,0
3296,1012,539.3,0
3297,1014,541.3,0
3298,1016,543.3,0
3299,1018,545.3,0
3300,1020,547.3,0
3301,1022,549.3,0
3302,1024,551.3,0
3303,1026,553.3,0
3304,1028,555.3,0
3305,1030,557.3,0
3306,1032,559.3,0
3307,1034,561.3,0
3308,1036,563.3,0
3309,1038,565.3,0
3310,1040,567.3,0
3311,1042,569.3,0
3312,1044,571.3,0
3313,1046,573.3,0
3314,1048,575.3,0
3315,1050,577.3,0
3316,1052,579.3,0
3317,1054,581.3,0
3318,1056,583.1,0
3319,1058,584.9,0
3320,1059,586.7,0
3321,1061,588.4,0
3322,1063,590.2,0
3323,1065,591.9,0
3324,1067,593.7,0
3325,1068,595.5,0
3326,1070,597.2,0
3327,1072,599,0
3328,1074,600.7,0
3329,1075,602.5,0
3330,1077,604.3,0
3331,1079,606,0
3332,1081,607.8,0
3333,1082,609.5,0
3334,1084,611.3,0
3335,1086,613.1,0
3336,1088,614.8,0
3337,1089,616.6,0
3338,1091,618.3,0
3339,1093,620.1,0
3340,1095,621.9,0
3341,1096,623.6,0
3342,1098,625.4,0
3343,1100,627.1,0
3344,1102,628.9,0
3345,1103,630.7,0
3346,1105,632.2,0
3347,1106,633.5,0
3348,1108,634.8,0
3349,1109,636,0
3350,1110,637.3,0
3351,1111,638.6,0
3352,1113,639.9,0
3353,1114,641.2,0
3354,1115,642.5,0
3355,1117,643.8,0
3356,1118,645,0
3357,1119,646.3,0
3358,1120,647.6,0
3359,1122,648.9,0
3360,1123,650.2,0
3361,1124,651.5,0
3362,1126,652.8,0
3363,1127,654,0
3364,1128,655.3,0
3365,1129,656.6,0
3366,1131,657.9,0
3367,1132,659.2,0
3368,1133,660.5,0
3369,1135,661.8,0
3370,1136,663,0
3371,1137,664.3,0
3372,1138,665.6,0
3373,1140,666.9,0
3374,1141,668.2,0
3375,1142,669.5,0
3376,1144,670.8,0
3377,1144,671.4,0
3378,1144,671.4,0
3379,1144,671.4,0
3380,1144,671.4,0
3381,1144,671.4,0
3382,1144,671.4,0
3383,1144,671.4,0
3384,1144,671.4,0
3385,1144,671.4,0
3386,1144,671.4,0
3387,1144,671.4,0
3388,1144,671.4,0
3389,1144,671.4,0
3390,1144,671.4,0
3391,1144,671.4,0
3392,1144,671.4,0
3393,1144,671.4,0
3394,1144,671.4,0
3395,1144,671.4,0
3396,1144,671.4,0
3397,1144,671.4,0
3398,1144,671.4,0
3399,1144,671.4,0
3400,1144,671.4,0
3401,1144,671.4,0
3402,1144,671.4,0
3403,1144,671.4,0
3404,1144,671.4,0
3405,1144,671.4,0
3406,1144,671.4,0
3407,1144,671.4,0
3408,1144,671.4,0
3409,1144,671.4,0
3410,1144,671.4,0
3411,1144,671.4,0
3412,1144,671.4,0
3413,1144,671.4,0
3414,1144,671.4,0
3415,1144,671.4,0
3416,1144,671.4,0
3417,1144,671.4,0
3418,1144,671.4,0
3419,1144,671.4,0
3420,1144,671.4,0
3421,1144,671.4,0
3422,1144,671.4,0
3423,1144,671.4,0
3424,1144,671.4,0
3425,1144,671.4,0
3426,1144,671.4,0
3427,1144,671.4,0
3428,1144,671.4,0
3429,1144,671.4,0
3430,1144,671.4,0
3431,1144,671.4,0
3432,1144,671.4,0
3433,1144,671.4,0
3434,1144,671.4,0
3435,1144,671.4,0
3436,1144,671.4,0
3437,1144,671.4,0
3438,1144,671.4,0
3439,1144,671.4,0
3440,1144,671.4,0
3441,1144,671.4,0
3442,1144,671.4,0
3443,1144,671.4,0
3444,1144,671.4,0
3445,1144,671.4,0
3446,1144,671.4,0
3447,1144,671.4,0
3448,1144,671.4,0
3449,1144,671.4,0
3450,1144,671.4,0
3451,1144,671.4,0
3452,1144,671.4,0
3453,1144,671.4,0
3454,1144,671.4,0
3455,1144,671.4,0
3456,1144,671.4,0
3457,1144,671.4,0
3458,1144,671.4,0
3459,1144,671.4,0
3460,1144,671.4,0
3461,1144,671.4,0
3462,1144,671.4,0
3463,1144,671.4,0
3464,1144,671.4,0
3465,1144,671.4,0
3466,1144,671.4,0
3467,1144,671.4,0
3468,1144,671.4,0
3469,1144,671.4,0
3470,1144,671.4,0
3471,1144,671.4,0
3472,1144,671.4,0
3473,1144,671.4,0
3474,1144,671.4,0
3475,1144,671.4,0
3476,1144,671.4,0
3477,1144,671.4,0
3478,1144,671.4,0
3479,1144,671.4,0
3480,1144,671.4,0
3481,1144,671.4,0
3482,1144,671.4,0
3483,1144,671.4,0
3484,1144,671.4,0
3485,1144,671.4,0
3486,1144,671.4,0
3487,1144,671.4,0
3488,1144,671.4,0
3489,1144,671.4,0
3490,1144,671.4,0
3491,1144,671.4,0
3492,1144,671.4,0
3493,1144,671.4,0
3494,1144,671.4,0
3495,1144,671.4,0
3496,1144,671.4,0
3497,1144,671.4,0
3498,1144,671.4,0
3499,1144,671.4,0
3500,1144,671.4,0
3501,1144,671.4,0
3502,1144,671.4,0
3503,1144,671.4,0
3504,1144,671.4,0
3505,1144,671.4,0
3506,1144,671.4,0
3507,1144,671.4,0
3508,1144,671.4,0
3509,1144,671.4,0
3510,1144,671.4,0
3511,1144,671.4,0
3512,1144,671.4,0
3513,1144,671.4,0
3514,1144,671.4,0
3515,1144,671.4,0
3516,1144,671.4,0
3517,1144,671.4,0
3518,1144,671.4,0
3519,1144,671.4,0
3520,1144,671.4,0
3521,1144,671.4,0
3522,1144,671.4,0
3523,1144,671.4,0
3524,1144,671.4,0
3525,1144,671.4,0
3526,1144,671.4,0
3527,1144,671.4,0
3528,1144,671.4,0
3529,1144,671.4,0
3530,1144,671.4,0
3531,1144,671.4,0
3532,1144,671.4,0
3533,1144,671.4,0
3534,1144,671.4,0
3535,1144,671.4,0
3536,1144,671.4,0
3537,1144,671.4,0
3538,1144,671.4,0
3539,1144,671.4,0
3540,1144,671.4,0
3541,1144,671.4,0
3542,1144,671.4,0
3543,1144,671.4,0
3544,1144,671.4,0
3545,1144,671.4,0
3546,1144,671.4,0
3547,1144,671.4,0
3548,1144,671.4,0
3549,1144,671.4,0
3550,1144,671.4,0
3551,1144,671.4,0
3552,1144,671.4,0
3553,1144,671.4,0
3554,1144,671.4,0
3555,1144,671.4,0
3556,1144,671.4,0
3557,1144,671.4,0
3558,1144,671.4,0
3559,1144,671.4,0
3560,1144,671.4,0
3561,1144,671.4,0
3562,1144,671.4,0
3563,1144,671.4,0
3564,1144,671.4,0
3565,1144,671.4,0
3566,1144,671.4,0
3567,1144,671.4,0
3568,1144,671.4,0
3569,1144,671.4,0
3570,1144,671.4,0
3571,1144,671.4,0
3572,1144,671.4,0
3573,1144,671.4,0
3574,1144,671.4,0
3575,1144,671.4,0
3576,1144,671.4,0
3577,1144,671.4,0
3578,1144,671.4,0
3579,1144,671.4,0
3580,1144,671.4,0
3581,1144,671.4,0
3582,1144,671.4,0
3583,1144,671.4,0
3584,1144,671.4,0
3585,1144,671.4,0
3586,1144,671.4,0
3587,1144,671.4,0
3588,1144,671.4,0
3589,1144,671.4,0
3590,1144,671.4,0
3591,1144,671.4,0
3592,1144,671.4,0
3593,1144,671.4,0
3594,1144,671.4,0
3595,1144,671.4,0
3596,1144,671.4,0
3597,1144,671.4,0
3598,1144,671.4,0
3599,1144,671.4,0
3600,1144,671.4,0
3601,1144,671.4,0
3602,1144,671.4,0
3603,1144,671.4,0
3604,1144,671.4,0
3605,1144,671.4,0
3606,1144,671.4,0
3607,1144,671.4,0
3608,1144,671.4,0
3609,1144,671.4,0
3610,1144,671.4,0
3611,1144,671.4,0
3612,1144,671.4,0
3613,1144,671.4,0
3614,1144,671.4,0
3615,1144,671.4,0
3616,1144,671.4,0
3617,1144,671.4,0
3618,1144,671.4,0
3619,1144,671.4,0
3620,1144,671.4,0
3621,1144,671.4,0
3622,1144,671.4,0
3623,1144,671.4,0
3624,1144,671.4,0
3625,1144,671.4,0
3626,1144,671.4,0
3627,1144,671.4,0
3628,1144,671.4,0
3629,1144,671.4,0
3630,1144,671.4,0
3631,1144,671.4,0
3632,1144,671.4,0
3633,1144,671.4,0
3634,1144,671.4,0
3635,1144,671.4,0
3636,1144,671.4,0
3637,1144,671.4,0
3638,1145,672.4,0
3639,1147,674.2,0
3640,1149,676,0
3641,1151,677.8,0
3642,1152,679.6,0
3643,1154,681.4,0
3644,1156,683.2,0
3645,1158,685,0
3646,1160,686.8,0
3647,1161,688.5,0
3648,1163,690.3,0
3649,1165,692.1,0
3650,1167,693.9,0
